acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat 
484,C_484,I,A,USD,false,1,0,1000000,63398.07,,bank,Adam,Bradley,954 Richard Shoal Suite 509,Riveraland,NY,US,73480,Male,2008-03-21,576-63-0447,110.212221,60.5814375
485,C_485,I,A,USD,true,1,0,1000000,63684.90,,bank,Christine,Rogers,8000 Shaffer Loop Suite 834,East Ericstad,NJ,US,87933,Female,1939-02-10,765-91-1024,152.638062,-74.7424145
486,C_486,I,A,USD,false,1,0,1000000,58356.85,,bank,Megan,Williams,15227 Deleon Squares Suite 013,Hamiltonmouth,RI,US,88190,Female,1927-04-02,459-77-1089,-4.175267,20.0285475
487,C_487,I,A,USD,false,1,0,1000000,63934.17,,bank,Timothy,Monroe,25631 Turner Manor,Lake Michelle,WY,US,04138,Male,2014-10-01,097-04-9447,10.320632,34.007080
488,C_488,I,A,USD,false,1,0,1000000,61379.71,,bank,Diana,Garcia,9419 Nicholas Plains,Huangshire,VA,US,95328,Female,1932-12-20,588-40-9487,160.477060,-87.8149065
489,C_489,I,A,USD,false,1,0,1000000,66445.00,,bank,Kenneth,Schultz,836 Stephanie Wells Apt. 919,Bellside,WA,US,72212,Male,1934-01-11,654-02-1013,146.992436,72.1802665
490,C_490,I,A,USD,false,1,0,1000000,83031.94,,bank,Haley,Wolfe,4759 Matthew Flats Apt. 509,Maxwellborough,PA,US,32778,Female,1983-01-01,389-12-6575,80.162833,-39.5912725
491,C_491,I,A,USD,false,1,0,1000000,75061.44,,bank,Kimberly,Jones,9402 Singleton Creek Suite 932,Richardsontown,GA,US,64498,Female,2014-09-07,227-05-4799,-158.277246,25.4943925
492,C_492,I,A,USD,false,1,0,1000000,65443.81,,bank,Amanda,Young,7835 William Lock,Warrenshire,MS,US,26143,Female,1950-05-01,294-67-6215,67.903612,-0.6019195
493,C_493,I,A,USD,false,1,0,1000000,82150.86,,bank,Jeffrey,Edwards,7473 Ariana Tunnel,Richardside,IL,US,84602,Male,1965-11-01,489-72-0171,29.967398,31.4906285
494,C_494,I,A,USD,false,1,0,1000000,53708.81,,bank,Corey,Hunter,288 Alicia Overpass,Williamfort,IA,US,12867,Male,1985-11-20,235-95-6084,-64.278153,45.155766
495,C_495,I,A,USD,false,1,0,1000000,91071.36,,bank,Patricia,Pham,2148 Roberts Creek Suite 796,Annehaven,CA,US,85153,Female,1993-09-11,268-16-4277,-156.522278,-16.1921925
496,C_496,I,A,USD,false,1,0,1000000,61323.03,,bank,Alexander,Ramirez,37263 Mcdonald Key,South Gabriel,LA,US,20403,Male,2007-07-02,546-17-0639,96.843212,14.153881
497,C_497,I,A,USD,false,1,0,1000000,84984.90,,bank,Catherine,Jensen,55665 Walker Squares,Morrisport,OK,US,41937,Female,1911-04-21,725-33-2767,-161.220376,-58.221244
498,C_498,I,A,USD,false,1,0,1000000,88239.04,,bank,Anthony,Lucas,97143 Randall Dam,Jasonberg,IN,US,76170,Male,1962-06-02,060-34-9517,59.882213,39.0832185
499,C_499,I,A,USD,false,1,0,1000000,98841.80,,bank,Grace,Roberts,8149 John Shores Apt. 800,South Markhaven,WI,US,91276,Female,1988-12-23,335-03-6834,31.932799,-77.2344115
500,C_500,I,A,USD,false,1,0,1000000,85104.35,,bank,William,Johnston,75597 White Vista Apt. 867,New Jameschester,IL,US,15998,Male,1941-06-26,472-79-8849,-58.660676,65.7775715
501,C_501,I,A,USD,false,1,0,1000000,57910.36,,bank,Michael,Brown,6540 Jordan Forge Apt. 502,Nguyenhaven,SD,US,73187,Male,2011-01-12,280-50-7194,24.371190,55.8862945
502,C_502,I,A,USD,false,1,0,1000000,78073.32,,bank,Jessica,Peck,09965 Angela Grove,Lisahaven,MD,US,75051,Female,1935-03-22,051-59-4895,-60.374587,-3.4804035
503,C_503,I,A,USD,false,1,0,1000000,97101.13,,bank,Natasha,Davis,970 Page Overpass Suite 494,Berrymouth,ND,US,69679,Female,1929-03-20,640-33-9411,73.491547,-16.7829915
504,C_504,I,A,USD,false,1,0,1000000,59028.73,,bank,Stacy,Thompson,52384 Lee Course,Taylorton,NC,US,87789,Female,2003-11-04,547-84-7466,161.490403,-35.804119
505,C_505,I,A,USD,false,1,0,1000000,70633.12,,bank,Jennifer,Pena,22410 Bennett Tunnel Apt. 023,North Danielle,NY,US,64032,Female,1997-11-23,113-92-5851,134.747261,-22.997432
506,C_506,I,A,USD,false,1,0,1000000,74495.33,,bank,John,Cline,17505 Rodney Roads,Port James,VI,US,95739,Male,1952-09-12,674-65-8177,-170.841533,43.3378445
507,C_507,I,A,USD,false,1,0,1000000,80575.19,,bank,Elizabeth,Williams,463 Case Rapid Apt. 640,North Allenberg,SC,US,03531,Female,1941-01-03,522-93-2362,65.106753,-74.462809
508,C_508,I,A,USD,false,1,0,1000000,64513.25,,bank,Brett,Hahn,7385 Montgomery Neck Apt. 391,Williamsborough,KS,US,94575,Male,1958-07-08,532-52-4773,127.176319,10.634293
509,C_509,I,A,USD,false,1,0,1000000,58632.12,,bank,Bryan,Howard,137 Robert Ford,Lake Joshua,AZ,US,43320,Male,1933-05-13,654-66-3506,-4.524334,-6.5044905
510,C_510,I,A,USD,false,1,0,1000000,86742.22,,bank,Andrew,Ellis,971 Ramirez Road,Johnnyshire,PA,US,32575,Male,2017-07-06,340-54-7604,-91.027173,40.102559
511,C_511,I,A,USD,false,1,0,1000000,59034.28,,bank,Nathaniel,Walton,58559 Cobb Squares,New Amandaberg,PR,US,48509,Male,1996-12-29,143-84-4588,-135.011084,-51.150569
512,C_512,I,A,USD,false,1,0,1000000,90276.05,,bank,Michael,Fox,8007 Laura Centers,Danielleton,WY,US,54581,Male,1914-11-11,483-30-1370,158.578133,52.6524155
513,C_513,I,A,USD,false,1,0,1000000,85530.91,,bank,Carolyn,Campbell,5282 Wilkins Mission,New Stephenmouth,MH,US,08354,Female,1981-12-31,194-32-6641,-101.355098,-36.746054
514,C_514,I,A,USD,false,1,0,1000000,76397.57,,bank,Brandy,Mitchell,25611 Richardson Plaza Suite 150,Masseyport,SD,US,66322,Female,1926-10-26,423-14-8389,-131.482025,65.046111
515,C_515,I,A,USD,false,1,0,1000000,67325.44,,bank,Ann,Huffman,323 Evans Inlet,South Bryanmouth,NH,US,04525,Female,1978-10-22,378-74-6804,-29.055158,-47.1980875
516,C_516,I,A,USD,false,1,0,1000000,90976.03,,bank,Katherine,Cole,5424 Erica Squares,Jillianburgh,IN,US,85363,Female,2009-02-05,259-99-6596,-163.890286,62.1203745
517,C_517,I,A,USD,false,1,0,1000000,82625.49,,bank,Stephanie,Floyd,26113 Baker Springs Suite 726,Port Kelly,FM,US,83870,Female,1937-08-21,028-09-7621,15.742603,-33.5320585
518,C_518,I,A,USD,false,1,0,1000000,82813.09,,bank,Dana,Sherman,58383 Mcdonald Park,East Nathanielstad,MS,US,57995,Female,1980-10-12,101-87-6326,50.219044,-6.2706795
519,C_519,I,A,USD,false,1,0,1000000,81207.21,,bank,Virginia,Wyatt,834 Richardson Valleys Apt. 592,West Jameston,MT,US,69237,Female,1993-01-15,432-23-8511,-91.120618,-17.630012
520,C_520,I,A,USD,false,1,0,1000000,91372.73,,bank,Ryan,Moore,706 Angela Forges,Farleymouth,IA,US,22658,Male,1956-01-17,176-50-9049,4.895496,3.676784
521,C_521,I,A,USD,false,1,0,1000000,96509.65,,bank,Luis,Fry,76275 Brittney Causeway Apt. 743,North Carolfort,IN,US,31939,Male,1988-02-25,680-25-4655,119.377064,-76.671241
522,C_522,I,A,USD,false,1,0,1000000,75026.07,,bank,Krista,Ellis,887 Young Corners,Christinabury,PA,US,25668,Female,1925-01-15,057-22-9125,115.214265,-4.0490335
523,C_523,I,A,USD,false,1,0,1000000,51864.12,,bank,Tara,Flowers,2149 Robbins Drive Apt. 995,Angelahaven,NJ,US,42037,Female,2016-07-10,554-74-7369,-87.128831,29.7515475
524,C_524,I,A,USD,false,1,0,1000000,95357.79,,bank,Norma,Palmer,9290 Deanna Divide,Port Erin,SC,US,73348,Female,1935-09-29,787-30-9727,39.458167,13.090881
525,C_525,I,A,USD,false,1,0,1000000,63341.14,,bank,Sheryl,Reynolds,135 Johnston Plains Suite 030,Morganstad,FM,US,82538,Female,1966-07-29,564-22-2991,39.639531,74.874489
526,C_526,I,A,USD,false,1,0,1000000,70287.06,,bank,Jessica,French,434 Blanchard Brook Suite 896,South Eugeneside,NY,US,19017,Female,1984-01-01,689-87-0150,-25.929099,0.064381
527,C_527,I,A,USD,false,1,0,1000000,86538.89,,bank,Scott,Cook,34542 Michelle Prairie Apt. 247,Westton,VT,US,48964,Male,1924-05-07,210-80-0476,-96.279427,-9.6796115
528,C_528,I,A,USD,false,1,0,1000000,59376.47,,bank,Wanda,Davis,89010 Latoya Oval,East Kenneth,ID,US,46018,Female,1957-12-29,042-44-9878,-132.847234,-84.408979
529,C_529,I,A,USD,false,1,0,1000000,56186.40,,bank,Gabrielle,Ferrell,2284 Paul Club Suite 542,Matthewland,ME,US,47598,Female,1933-04-29,168-73-6156,-155.925312,-13.659283
530,C_530,I,A,USD,false,1,0,1000000,87015.28,,bank,David,Klein,3643 Steven Throughway Apt. 560,East Robertbury,MA,US,86269,Male,1946-02-11,582-39-6163,-12.549779,-48.058917
531,C_531,I,A,USD,false,1,0,1000000,99935.26,,bank,Jesus,Franco,64811 Francis Squares Suite 999,South Shawnville,TN,US,21664,Male,1998-08-17,550-31-8300,-92.620529,40.824942
532,C_532,I,A,USD,false,1,0,1000000,97509.56,,bank,Sandra,Ritter,271 Tina Way Suite 285,Annettefurt,MH,US,16177,Female,1958-08-26,486-32-6678,58.624842,49.2837905
533,C_533,I,A,USD,true,1,0,1000000,55061.45,,bank,Catherine,Byrd,62896 Heather Circles,Jeremyborough,VT,US,60272,Female,1916-03-13,751-27-0557,-33.841941,-79.302133
534,C_534,I,A,USD,false,1,0,1000000,85134.31,,bank,Ryan,Parker,378 Heather Via Suite 433,North Kathy,MI,US,76611,Male,1950-05-11,151-08-9456,163.258297,83.816786
535,C_535,I,A,USD,false,1,0,1000000,74489.65,,bank,Douglas,Silva,5706 Sanders Field,Johnsonberg,SC,US,73000,Male,2014-06-01,833-45-7306,-16.929652,-71.0952525
536,C_536,I,A,USD,false,1,0,1000000,74545.45,,bank,Kristen,Santos,5462 Ellis Spur Suite 343,East Michellestad,FM,US,50332,Female,1983-05-31,654-52-3092,-172.101925,-61.262812
537,C_537,I,A,USD,false,1,0,1000000,86692.84,,bank,Virginia,Hayes,06499 Donald Curve,West Taylor,OH,US,59143,Female,1929-09-22,675-37-3844,19.707371,45.2896915
538,C_538,I,A,USD,false,1,0,1000000,84538.48,,bank,Carol,Pierce,29618 Carrie View Apt. 145,Amandachester,CT,US,82114,Female,1978-02-22,276-27-6142,148.977987,-56.993141
539,C_539,I,A,USD,false,1,0,1000000,63867.17,,bank,Gabriel,Lindsey,9739 Carroll Parks Apt. 143,Roblesbury,CO,US,80543,Male,1956-05-03,547-85-9234,-77.472091,42.850422
540,C_540,I,A,USD,false,1,0,1000000,99189.12,,bank,Susan,Sanchez,136 Barry Mountains,Samanthatown,AK,US,27504,Female,1994-03-10,334-85-3805,-77.640590,81.767090
541,C_541,I,A,USD,false,1,0,1000000,65175.83,,bank,William,Singleton,634 Molly Corner Apt. 165,Port Alantown,PR,US,18859,Male,1950-01-10,431-26-8390,60.809841,-61.1557445
542,C_542,I,A,USD,false,1,0,1000000,56051.25,,bank,Carla,Burton,53945 Erica Camp,Whitneyport,NH,US,91367,Female,1922-03-18,615-74-4802,-111.831069,-55.368065
543,C_543,I,A,USD,false,1,0,1000000,97084.26,,bank,Johnny,Johnson,64916 Daniels Union Apt. 420,New Samanthastad,LA,US,75188,Male,1978-11-04,299-70-9527,-152.554683,-14.6871885
544,C_544,I,A,USD,false,1,0,1000000,86368.86,,bank,Samantha,Buck,307 Sarah Junctions,Penningtonville,CT,US,23901,Female,1967-04-02,142-07-6717,40.198299,-23.544482
545,C_545,I,A,USD,false,1,0,1000000,53558.44,,bank,Wendy,Brown,10292 Hall Trail Apt. 430,South Danielside,MA,US,27245,Female,1913-09-06,289-82-2027,-5.597560,63.9712435
546,C_546,I,A,USD,false,1,0,1000000,95589.54,,bank,Jacob,Pratt,9834 Briggs Station,Ellisonshire,ND,US,38835,Male,1987-02-05,250-07-6799,175.064885,61.483701
547,C_547,I,A,USD,false,1,0,1000000,82563.72,,bank,Sandra,West,704 Darren Park Apt. 096,West Robert,MS,US,86414,Female,1929-11-12,574-72-8724,-123.577922,-81.9405525
548,C_548,I,A,USD,false,1,0,1000000,74179.92,,bank,Frederick,Duncan,1512 Jamie Fall,New Terryfurt,NH,US,24722,Male,1997-05-30,584-73-3446,56.149594,28.797988
549,C_549,I,A,USD,false,1,0,1000000,89154.16,,bank,Jack,Melton,08036 Kristin Street,North Jeanne,LA,US,94893,Male,1918-07-01,495-44-7572,124.722646,76.435195
550,C_550,I,A,USD,false,1,0,1000000,89320.12,,bank,Samantha,Johnson,132 Carrie Terrace Apt. 815,Devinview,VT,US,33739,Female,1957-09-05,390-60-5147,-97.342550,-43.151329
551,C_551,I,A,USD,false,1,0,1000000,86818.09,,bank,Jonathan,Lopez,3318 Thomas Springs,Christophertown,FL,US,41262,Male,2017-02-20,698-96-9373,140.567464,10.341413
552,C_552,I,A,USD,true,1,0,1000000,80973.79,,bank,Veronica,Kirby,86870 Elizabeth Row,East Briantown,MN,US,28819,Female,2004-09-28,483-07-9175,-48.520593,-20.9151125
553,C_553,I,A,USD,false,1,0,1000000,51527.62,,bank,Garrett,Best,4370 Ashley Glens,Gatesmouth,MS,US,54824,Male,1924-10-31,019-98-5580,79.123239,78.1567375
554,C_554,I,A,USD,true,1,0,1000000,72506.84,,bank,Carolyn,Lozano,12460 Walter Harbors,Jeffreyville,TN,US,99425,Female,1928-09-13,638-90-0057,-94.336352,-60.647835
555,C_555,I,A,USD,false,1,0,1000000,61669.48,,bank,Alexander,Chang,760 Jerry Port Apt. 769,Wrightshire,WA,US,69467,Male,1962-02-12,148-81-5536,-117.993803,-23.781511
556,C_556,I,A,USD,false,1,0,1000000,96917.60,,bank,Douglas,Huang,2211 Brown Cliffs Suite 168,Lake Jeffreystad,OH,US,68564,Male,2001-07-03,311-34-2085,-157.944727,19.6302505
557,C_557,I,A,USD,false,1,0,1000000,95359.08,,bank,Michelle,Gardner,563 Monica Knoll Apt. 890,Bryanchester,VA,US,91239,Female,1911-11-12,406-83-2075,115.239213,-64.1351155
558,C_558,I,A,USD,false,1,0,1000000,86536.71,,bank,Thomas,Calderon,540 Farley Light,North Nicholaston,IA,US,36406,Male,2016-10-25,892-60-4696,-118.446588,-33.395242
559,C_559,I,A,USD,true,1,0,1000000,82665.88,,bank,Cheryl,Woods,5274 Leslie Mountains,New Theresa,KY,US,94219,Female,1916-03-21,311-25-1802,21.553606,-11.427703
560,C_560,I,A,USD,false,1,0,1000000,74902.97,,bank,Alex,Barrett,425 Cody Park,New Melissa,MT,US,32227,Male,1943-09-28,242-63-7890,-2.903302,49.4693015
561,C_561,I,A,USD,false,1,0,1000000,75526.91,,bank,Amy,Kirby,537 Elizabeth Road,Jennifershire,UT,US,79190,Female,2016-08-23,030-99-5429,-171.599959,42.7895845
562,C_562,I,A,USD,false,1,0,1000000,50548.24,,bank,Alexander,Holland,840 Angela Rapids Suite 084,North Melissaton,VI,US,43646,Male,1946-06-22,505-79-6714,-40.879946,77.223232
563,C_563,I,A,USD,false,1,0,1000000,51258.30,,bank,Laura,Perez,468 Crawford Lodge Apt. 475,Terriburgh,PR,US,86581,Female,1918-05-16,121-74-0431,4.965929,-49.3561155
564,C_564,I,A,USD,false,1,0,1000000,77497.16,,bank,Eric,Hernandez,7770 Lori Manor Apt. 985,Matthewton,AR,US,93598,Male,2015-05-03,502-44-3349,142.926632,-29.1647065
565,C_565,I,A,USD,false,1,0,1000000,62399.11,,bank,Megan,Herman,88858 Diana Street,Muellerside,OH,US,69431,Female,2022-06-19,223-20-6540,152.292272,86.8704585
566,C_566,I,A,USD,false,1,0,1000000,62472.38,,bank,Erika,Reynolds,60833 Acosta Crossing,New Joseph,NJ,US,64900,Female,2000-02-09,820-45-2050,123.302436,81.4774225
567,C_567,I,A,USD,false,1,0,1000000,72795.46,,bank,Andrew,Spencer,49462 James Village,Jenniferberg,MP,US,80681,Male,2012-07-01,030-90-0121,26.051441,55.8890675
568,C_568,I,A,USD,false,1,0,1000000,64145.88,,bank,Alexandra,Conner,8106 Samuel Track,Steveview,NE,US,81680,Female,1922-11-16,326-61-2518,38.135681,40.810992
569,C_569,I,A,USD,false,1,0,1000000,72752.94,,bank,Cheryl,Collins,31081 Daniel Skyway,East Darrenland,DC,US,11809,Female,1994-11-17,820-73-8124,130.182184,-43.025975
570,C_570,I,A,USD,false,1,0,1000000,80261.69,,bank,Richard,Wilson,30593 Kelly Mountains Suite 508,North Jason,NJ,US,96819,Male,2007-04-09,459-66-0412,-173.401010,-59.9493825
571,C_571,I,A,USD,false,1,0,1000000,60244.51,,bank,Lisa,Mueller,01533 Perkins Views Suite 958,East David,PA,US,77784,Female,1950-09-19,638-77-7398,12.722963,9.509315
572,C_572,I,A,USD,false,1,0,1000000,99039.40,,bank,Kimberly,Lawson,55690 Jennifer Row Suite 574,New Victoriastad,WA,US,23985,Female,2012-09-10,057-97-5871,44.762614,4.079387
573,C_573,I,A,USD,false,1,0,1000000,69156.31,,bank,Anthony,Hebert,098 Rowe Curve,Allenshire,KY,US,20689,Male,1984-02-02,486-61-0820,123.416862,81.169981
574,C_574,I,A,USD,false,1,0,1000000,86864.90,,bank,Andrew,Hatfield,00132 Ramirez Mission Apt. 455,West Mary,MI,US,12475,Male,1984-08-05,488-59-9353,-73.309585,69.477476
575,C_575,I,A,USD,false,1,0,1000000,72394.50,,bank,Krista,Williams,479 Kimberly Trail,Petersfurt,OK,US,86788,Female,1955-06-08,129-67-2869,-148.710926,-69.3385205
576,C_576,I,A,USD,false,1,0,1000000,88999.33,,bank,Colton,Stevenson,11727 Potter Valley Suite 298,Williamberg,UT,US,77917,Male,1916-05-10,641-05-5072,-30.149266,39.219268
577,C_577,I,A,USD,true,1,0,1000000,50434.68,,bank,Scott,Kidd,643 Hernandez Harbor,Danielberg,MN,US,89706,Male,2004-12-11,874-71-6891,-119.716117,-34.6235465
578,C_578,I,A,USD,false,1,0,1000000,86940.04,,bank,Austin,Davis,5929 Michaela Turnpike Apt. 030,Carlsonstad,MO,US,63957,Male,2006-03-10,820-93-3853,-128.560222,-26.0828995
579,C_579,I,A,USD,false,1,0,1000000,83666.11,,bank,Heidi,Herring,73032 Pamela Light,North Angelica,NE,US,09636,Female,2001-06-25,015-53-6670,8.706742,-3.116699
580,C_580,I,A,USD,false,1,0,1000000,92439.54,,bank,Laura,Ramirez,5651 Christina Plains Suite 131,Charlesview,ID,US,60028,Female,1912-01-30,584-62-4997,160.077854,57.078412
581,C_581,I,A,USD,false,1,0,1000000,92081.21,,bank,Joseph,Day,41343 Willis Highway,Port Ashley,AS,US,14010,Male,1985-01-25,462-61-5922,-110.190868,21.274011
582,C_582,I,A,USD,false,1,0,1000000,82837.63,,bank,Erin,Shelton,103 Nguyen Village Suite 670,Port Jessicaton,IA,US,49053,Female,1974-05-27,484-96-0050,119.417290,-15.943531
583,C_583,I,A,USD,false,1,0,1000000,97228.64,,bank,Jeffrey,Martin,8216 Murphy Flats,West Christopher,VI,US,37214,Male,1928-08-01,181-76-2725,-45.630019,-18.682430
584,C_584,I,A,USD,false,1,0,1000000,79991.15,,bank,Tracy,White,2157 David Mountains Apt. 410,Patriciamouth,RI,US,30803,Female,1975-06-25,744-83-5369,112.075484,31.2325455
585,C_585,I,A,USD,false,1,0,1000000,78288.91,,bank,Madison,Coffey,1941 Marie Rest,South Erikmouth,IA,US,22595,Female,2023-02-10,750-31-2865,36.476543,-84.3333895
586,C_586,I,A,USD,false,1,0,1000000,82408.57,,bank,Ashley,Owens,376 Marsh Rest,Brownshire,NY,US,44048,Female,1913-02-27,767-59-0016,-100.888086,42.4604215
587,C_587,I,A,USD,false,1,0,1000000,52595.49,,bank,Danielle,Hickman,9980 Richard Landing,Joyceton,FM,US,95433,Female,1931-01-27,871-40-2604,-21.071447,-10.6945625
588,C_588,I,A,USD,false,1,0,1000000,65498.93,,bank,Brian,Williams,91258 Michael Dale Apt. 495,Kristineland,WY,US,41489,Male,1922-08-02,538-84-7976,-163.245106,6.7813155
589,C_589,I,A,USD,false,1,0,1000000,56771.77,,bank,Mitchell,Henry,6599 Dakota Drive,Josephtown,SD,US,48087,Male,2004-01-23,345-66-2853,-58.547696,32.788358
590,C_590,I,A,USD,false,1,0,1000000,79591.77,,bank,Sharon,Bass,11683 Davis Overpass,North Jessica,MO,US,23068,Female,1989-05-11,380-97-5479,166.608271,-39.122588
591,C_591,I,A,USD,false,1,0,1000000,70938.45,,bank,Daniel,Jackson,94628 Margaret Harbor Apt. 603,Carpenterland,AR,US,75301,Male,1995-07-16,550-70-6040,-90.922141,-38.805397
592,C_592,I,A,USD,false,1,0,1000000,79486.33,,bank,Charles,Myers,978 Matthews Key Suite 167,Shannonmouth,MO,US,81426,Male,1969-03-30,035-50-4433,-160.989805,-10.6841265
593,C_593,I,A,USD,true,1,0,1000000,77629.73,,bank,Amanda,Villegas,5953 Dylan Grove Suite 116,Lake Sean,VT,US,94445,Female,1912-04-02,480-08-0167,6.443556,9.316956
594,C_594,I,A,USD,false,1,0,1000000,71178.72,,bank,Jose,Alvarado,1445 Alexander Isle,East Wanda,SD,US,77880,Male,1917-11-21,789-26-4418,38.766964,-19.650365
595,C_595,I,A,USD,false,1,0,1000000,75930.88,,bank,Shannon,Ramirez,3717 Angela Ports,East Sharon,MA,US,06471,Female,2014-04-20,034-89-1113,-176.590719,79.2875145
596,C_596,I,A,USD,false,1,0,1000000,99857.73,,bank,Cynthia,Ramos,19099 Smith Coves,Staffordmouth,CO,US,52783,Female,1916-10-20,643-65-7659,-3.910637,-8.6905155
597,C_597,I,A,USD,false,1,0,1000000,53669.78,,bank,Patricia,Williams,4051 Knapp Pike,East Cynthia,WY,US,30526,Female,2003-05-01,185-34-5803,91.792783,-39.588819
598,C_598,I,A,USD,false,1,0,1000000,74619.79,,bank,Thomas,Brown,93922 David Tunnel,South Alison,NC,US,39583,Male,1976-08-27,139-45-1645,45.320209,-62.7269715
599,C_599,I,A,USD,false,1,0,1000000,86615.79,,bank,Laura,Solis,5100 Mary Green Suite 895,Curtisbury,ME,US,35194,Female,1982-04-09,053-51-8608,-108.446542,-62.5614005
600,C_600,I,A,USD,false,1,0,1000000,99316.34,,bank,Emma,English,139 Brian Walk,Jonesville,MI,US,90794,Female,1921-03-05,282-72-6362,-41.165530,27.075917
601,C_601,I,A,USD,false,1,0,1000000,52387.10,,bank,Sabrina,Atkinson,5568 Heather Shores Suite 777,Mathismouth,VI,US,80139,Female,1928-01-28,145-67-0988,113.645788,27.7769485
602,C_602,I,A,USD,false,1,0,1000000,79804.97,,bank,Timothy,Johnson,34542 Wagner Islands Apt. 141,East Jonathanside,FL,US,90379,Male,2010-08-24,187-05-1758,-157.031906,28.4212025
603,C_603,I,A,USD,false,1,0,1000000,87187.82,,bank,Rebecca,Kirby,4602 Pham Harbor,New Josephmouth,PR,US,22462,Female,1946-02-08,832-63-7605,-117.990867,18.757848
604,C_604,I,A,USD,false,1,0,1000000,54625.09,,bank,Joseph,Hammond,55073 Brown Circle Suite 148,Christensenville,PW,US,72251,Male,1913-09-18,665-96-7949,-163.442355,16.3526635
605,C_605,I,A,USD,false,1,0,1000000,68791.67,,bank,Julie,Watson,301 Hall Lakes,Kellyhaven,VI,US,04993,Female,1923-04-03,766-25-9866,90.722649,-47.698131
606,C_606,I,A,USD,false,1,0,1000000,69580.09,,bank,Kim,Mann,718 Emily Keys Suite 122,Johnton,VA,US,53464,Female,1997-10-30,147-23-5652,137.443165,50.4726385
607,C_607,I,A,USD,false,1,0,1000000,72975.39,,bank,Pamela,Ray,27304 George Divide Apt. 338,North Jacquelinefort,NC,US,84947,Female,1922-02-05,578-49-7008,130.192953,-40.714953
608,C_608,I,A,USD,false,1,0,1000000,94031.48,,bank,Pamela,Dean,683 Christina Motorway,Bennettstad,FM,US,87400,Female,1922-10-28,193-69-1019,-11.183077,-67.059041
609,C_609,I,A,USD,false,1,0,1000000,71307.30,,bank,David,Strickland,2150 Zimmerman Freeway Suite 254,New Evan,AK,US,29248,Male,1985-11-21,203-57-2202,8.393217,16.029455
610,C_610,I,A,USD,false,1,0,1000000,52085.09,,bank,Chad,Cunningham,181 Ramirez Drive,Cartermouth,AL,US,12936,Male,1939-02-13,081-05-0937,-121.480638,-79.158394
611,C_611,I,A,USD,false,1,0,1000000,62845.71,,bank,John,Frazier,174 Joshua Estate Apt. 560,West Jasonfort,WI,US,69348,Male,2005-02-19,202-14-2465,159.056896,-66.506561
612,C_612,I,A,USD,false,1,0,1000000,69285.16,,bank,Diana,Hall,9734 Fox Lake Apt. 376,Odonnellport,KY,US,69005,Female,1911-05-07,314-25-5133,2.181960,43.1782795
613,C_613,I,A,USD,false,1,0,1000000,69646.98,,bank,Cassidy,May,326 Williams Spur,East Michaelborough,CA,US,50174,Female,2026-04-04,517-26-4570,98.716046,22.283984
